time_seconds,frame_number,people_in_frame,bicycles_in_frame,vehicles_in_frame,total_in_frame,total_people_counted,total_bicycles_counted,total_vehicles_counted,total_objects_counted,newly_counted_this_frame,detected_objects,total_detections,rak_dips,rak_depth
86.88680000000001,2604,0,0,0,0,1,0,0,1,0,[],0,0,198.0
86.92016666666667,2605,0,0,0,0,1,0,0,1,0,[],0,0,198.0
86.95353333333334,2606,0,0,0,0,1,0,0,1,0,[],0,0,198.0
86.9869,2607,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.02026666666667,2608,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.05363333333334,2609,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.087,2610,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.12036666666667,2611,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.15373333333334,2612,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.1871,2613,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.22046666666667,2614,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.25383333333333,2615,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.2872,2616,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.32056666666666,2617,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.35393333333333,2618,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.3873,2619,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.42066666666666,2620,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.45403333333333,2621,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.48740000000001,2622,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.52076666666667,2623,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.55413333333334,2624,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.5875,2625,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.62086666666667,2626,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.65423333333334,2627,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.6876,2628,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.72096666666667,2629,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.75433333333334,2630,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.7877,2631,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.82106666666667,2632,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.85443333333333,2633,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.8878,2634,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.92116666666666,2635,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.95453333333333,2636,0,0,0,0,1,0,0,1,0,[],0,0,198.0
87.9879,2637,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.02126666666666,2638,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.05463333333333,2639,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.08800000000001,2640,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.12136666666667,2641,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.15473333333334,2642,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.1881,2643,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.22146666666667,2644,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.25483333333334,2645,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.2882,2646,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.32156666666667,2647,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.35493333333334,2648,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.3883,2649,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.42166666666667,2650,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.45503333333333,2651,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.4884,2652,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.52176666666666,2653,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.55513333333333,2654,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.5885,2655,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.62186666666666,2656,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.65523333333333,2657,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.68860000000001,2658,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.72196666666667,2659,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.75533333333334,2660,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.7887,2661,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.82206666666667,2662,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.85543333333334,2663,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.8888,2664,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.92216666666667,2665,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.95553333333334,2666,0,0,0,0,1,0,0,1,0,[],0,0,198.0
88.9889,2667,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.02226666666667,2668,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.05563333333333,2669,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.089,2670,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.12236666666666,2671,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.15573333333333,2672,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.1891,2673,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.22246666666666,2674,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.25583333333333,2675,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.28920000000001,2676,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.32256666666667,2677,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.35593333333334,2678,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.3893,2679,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.42266666666667,2680,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.45603333333334,2681,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.4894,2682,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.52276666666667,2683,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.55613333333334,2684,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.5895,2685,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.62286666666667,2686,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.65623333333333,2687,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.6896,2688,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.72296666666666,2689,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.75633333333333,2690,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.7897,2691,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.82306666666666,2692,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.85643333333333,2693,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.88980000000001,2694,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.92316666666667,2695,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.95653333333334,2696,0,0,0,0,1,0,0,1,0,[],0,0,198.0
89.9899,2697,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.02326666666667,2698,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.05663333333334,2699,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.09,2700,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.12336666666668,2701,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.15673333333334,2702,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.1901,2703,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.22346666666668,2704,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.25683333333332,2705,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.2902,2706,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.32356666666666,2707,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.35693333333332,2708,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.3903,2709,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.42366666666666,2710,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.45703333333331,2711,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.4904,2712,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.52376666666667,2713,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.55713333333334,2714,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.5905,2715,0,0,0,0,1,0,0,1,0,[],0,0,198.0
90.62386666666669,2716,0,0,1,1,1,0,1,2,1,"[{'class': 'car', 'confidence': 0.8279618620872498, 'bbox': (2, 287, 688, 711), 'object_id': 2, 'is_new': True}]",1,0,198.0
90.65723333333334,2717,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8930029273033142, 'bbox': (1, 280, 721, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.6906,2718,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8702357411384583, 'bbox': (1, 262, 752, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.72396666666668,2719,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8601038455963135, 'bbox': (1, 253, 786, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.75733333333334,2720,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8818953633308411, 'bbox': (1, 243, 816, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.7907,2721,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8336217403411865, 'bbox': (1, 236, 844, 710), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.82406666666668,2722,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8546189665794373, 'bbox': (1, 231, 873, 710), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.85743333333332,2723,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8907147645950317, 'bbox': (1, 227, 903, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.8908,2724,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.87314772605896, 'bbox': (2, 229, 931, 709), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.92416666666666,2725,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8758138418197632, 'bbox': (2, 222, 963, 709), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.95753333333332,2726,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8850180506706238, 'bbox': (1, 221, 988, 708), 'object_id': 2, 'is_new': False}]",1,0,198.0
90.9909,2727,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8334038257598877, 'bbox': (1, 220, 1021, 708), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.02426666666666,2728,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.812240481376648, 'bbox': (3, 224, 1041, 706), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.05763333333331,2729,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8530252575874329, 'bbox': (0, 225, 1059, 708), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.091,2730,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.84881991147995, 'bbox': (1, 225, 1082, 706), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.12436666666667,2731,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8710415363311768, 'bbox': (2, 228, 1109, 706), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.15773333333334,2732,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8677535057067871, 'bbox': (0, 231, 1132, 708), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.1911,2733,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8696706295013428, 'bbox': (0, 232, 1165, 708), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.22446666666669,2734,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8747401833534241, 'bbox': (1, 235, 1191, 709), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.25783333333334,2735,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8837734460830688, 'bbox': (1, 239, 1192, 710), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.2912,2736,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8749762177467346, 'bbox': (0, 243, 1201, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.32456666666668,2737,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8985254764556885, 'bbox': (2, 245, 1244, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.35793333333334,2738,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9026020169258118, 'bbox': (1, 248, 1253, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.3913,2739,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8931637406349182, 'bbox': (2, 251, 1261, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.42466666666668,2740,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9016015529632568, 'bbox': (2, 258, 1276, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.45803333333332,2741,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8949713706970215, 'bbox': (2, 262, 1276, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.4914,2742,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9110106825828552, 'bbox': (4, 269, 1274, 713), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.52476666666666,2743,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.923193097114563, 'bbox': (5, 271, 1272, 713), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.55813333333332,2744,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9033809900283813, 'bbox': (22, 274, 1269, 713), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.5915,2745,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9055890440940857, 'bbox': (58, 270, 1275, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.62486666666666,2746,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9112656712532043, 'bbox': (95, 274, 1275, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.65823333333331,2747,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.907928466796875, 'bbox': (136, 269, 1272, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.6916,2748,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9177895784378052, 'bbox': (165, 264, 1271, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.72496666666667,2749,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9099630117416382, 'bbox': (191, 263, 1279, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.75833333333334,2750,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.924615740776062, 'bbox': (235, 261, 1275, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.7917,2751,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9155045747756958, 'bbox': (256, 258, 1275, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.82506666666669,2752,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9237686395645142, 'bbox': (288, 256, 1274, 709), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.85843333333334,2753,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9202877879142761, 'bbox': (327, 256, 1277, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.8918,2754,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9363322257995605, 'bbox': (356, 257, 1277, 710), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.92516666666668,2755,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9081118702888489, 'bbox': (393, 257, 1278, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.95853333333334,2756,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8997640013694763, 'bbox': (430, 263, 1279, 712), 'object_id': 2, 'is_new': False}]",1,0,198.0
91.9919,2757,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.927356481552124, 'bbox': (446, 266, 1279, 710), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.02526666666668,2758,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9192536473274231, 'bbox': (477, 271, 1279, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.05863333333332,2759,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9138939380645752, 'bbox': (508, 278, 1279, 711), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.092,2760,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9375020265579224, 'bbox': (536, 277, 1279, 708), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.12536666666666,2761,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9341042041778564, 'bbox': (568, 278, 1278, 703), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.15873333333332,2762,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9388032555580139, 'bbox': (590, 277, 1279, 702), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.1921,2763,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9483191967010498, 'bbox': (621, 277, 1278, 699), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.22546666666666,2764,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9444097280502319, 'bbox': (644, 278, 1278, 698), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.25883333333331,2765,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9393589496612549, 'bbox': (675, 280, 1279, 695), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.2922,2766,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9328540563583374, 'bbox': (700, 280, 1278, 695), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.32556666666667,2767,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9448779821395874, 'bbox': (723, 280, 1279, 694), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.35893333333334,2768,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9413263201713562, 'bbox': (748, 280, 1278, 692), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.3923,2769,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9352990984916687, 'bbox': (773, 281, 1278, 683), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.42566666666669,2770,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9275310039520264, 'bbox': (799, 282, 1279, 675), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.45903333333334,2771,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9283452033996582, 'bbox': (822, 283, 1279, 673), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.4924,2772,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9220303297042847, 'bbox': (843, 282, 1279, 639), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.52576666666668,2773,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.932881236076355, 'bbox': (866, 285, 1279, 631), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.55913333333334,2774,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9250786900520325, 'bbox': (893, 288, 1279, 628), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.5925,2775,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9309075474739075, 'bbox': (911, 286, 1279, 623), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.62586666666668,2776,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9346057176589966, 'bbox': (933, 289, 1279, 617), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.65923333333332,2777,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9290912747383118, 'bbox': (956, 293, 1279, 615), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.6926,2778,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9226068258285522, 'bbox': (977, 291, 1279, 612), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.72596666666666,2779,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9275231957435608, 'bbox': (998, 295, 1279, 608), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.75933333333332,2780,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.9150131344795227, 'bbox': (1016, 297, 1279, 605), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.7927,2781,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8839291930198669, 'bbox': (1037, 304, 1279, 599), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.82606666666666,2782,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.892892599105835, 'bbox': (1057, 308, 1279, 588), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.85943333333331,2783,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.889055073261261, 'bbox': (1077, 318, 1279, 589), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.8928,2784,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8814473748207092, 'bbox': (1095, 320, 1279, 584), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.92616666666667,2785,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8399753570556641, 'bbox': (1116, 321, 1279, 581), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.95953333333334,2786,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.7434609532356262, 'bbox': (1133, 343, 1279, 571), 'object_id': 2, 'is_new': False}]",1,0,198.0
92.9929,2787,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8471797704696655, 'bbox': (1152, 341, 1279, 569), 'object_id': 2, 'is_new': False}]",1,0,198.0
93.02626666666669,2788,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.8591227531433105, 'bbox': (1169, 350, 1279, 572), 'object_id': 2, 'is_new': False}]",1,0,198.0
93.05963333333334,2789,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.7928462028503418, 'bbox': (1186, 357, 1279, 569), 'object_id': 2, 'is_new': False}]",1,0,198.0
93.093,2790,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.716931164264679, 'bbox': (1204, 365, 1279, 555), 'object_id': 2, 'is_new': False}]",1,0,198.0
93.12636666666668,2791,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.7292421460151672, 'bbox': (1221, 366, 1279, 540), 'object_id': 2, 'is_new': False}]",1,0,198.0
93.15973333333334,2792,0,0,1,1,1,0,1,2,0,"[{'class': 'car', 'confidence': 0.5694131255149841, 'bbox': (1237, 382, 1279, 538), 'object_id': 2, 'is_new': False}]",1,0,198.0
93.1931,2793,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.22646666666668,2794,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.25983333333332,2795,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.2932,2796,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.32656666666666,2797,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.35993333333332,2798,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.3933,2799,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.42666666666666,2800,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.46003333333331,2801,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.4934,2802,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.52676666666667,2803,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.56013333333334,2804,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.5935,2805,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.62686666666669,2806,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.66023333333334,2807,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.6936,2808,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.72696666666668,2809,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.76033333333334,2810,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.7937,2811,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.82706666666668,2812,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.86043333333332,2813,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.8938,2814,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.92716666666666,2815,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.96053333333332,2816,0,0,0,0,1,0,1,2,0,[],0,0,198.0
93.9939,2817,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.02726666666666,2818,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.06063333333331,2819,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.094,2820,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.12736666666667,2821,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.16073333333334,2822,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.1941,2823,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.22746666666669,2824,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.26083333333334,2825,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.2942,2826,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.32756666666668,2827,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.36093333333334,2828,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.3943,2829,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.42766666666668,2830,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.46103333333332,2831,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.4944,2832,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.52776666666666,2833,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.56113333333332,2834,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.5945,2835,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.62786666666666,2836,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.66123333333331,2837,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.6946,2838,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.72796666666667,2839,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.76133333333334,2840,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.7947,2841,0,0,0,0,1,0,1,2,0,[],0,0,198.0
94.82806666666669,2842,0,0,0,0,1,0,1,2,0,[],0,0,198.0
