corrected_time_s,distance_m
1853.812,225
1853.866,226
1853.92,226
1853.973,225
1854.027,225
1854.081,226
1854.135,225
1854.189,225
1854.242,225
1854.296,226
1854.35,226
1854.404,226
1854.457,226
1854.511,225
1854.565,226
1854.619,225
1854.672,226
1854.726,226
1854.78,225
1854.834,226
1854.887,226
1854.941,225
1854.995,225
1855.049,225
1855.102,225
1855.156,225
1855.21,225
1855.264,225
1855.318,226
1855.371,225
1855.425,225
1855.479,225
1855.533,226
1855.586,226
1855.64,226
1855.694,226
1855.748,225
1855.801,225
1855.855,225
1855.909,225
1855.963,226
1856.016,226
1856.07,226
1856.124,226
1856.178,226
1856.231,226
1856.285,226
1856.339,225
1856.393,225
1856.446,225
1856.5,226
1856.554,225
1856.608,226
1856.662,226
1856.715,226
1856.769,225
1856.871,225
1856.925,226
1856.978,226
1857.032,226
1857.086,225
1857.14,226
1857.193,225
1857.247,226
1857.301,226
1857.355,225
1857.408,225
1857.462,225
1857.516,225
1857.57,225
1857.623,225
1857.677,225
1857.731,226
1857.785,225
1857.838,225
1857.892,225
1857.946,225
1858.0,225
1858.053,225
1858.107,225
1858.161,225
1858.215,225
1858.269,225
1858.322,225
1858.376,225
1858.43,225
1858.484,225
1858.537,225
1858.591,225
1858.645,225
1858.699,225
1858.752,225
1858.806,225
1858.86,226
1858.914,226
1858.967,225
1859.021,225
1859.075,225
1859.129,225
1859.182,225
1859.236,225
1859.29,225
1859.344,226
1859.397,226
1859.451,225
1859.505,225
1859.559,225
1859.613,225
1859.666,225
1859.72,225
1859.774,226
1859.828,226
1859.881,226
1859.935,226
1859.989,226
1860.043,226
1860.096,225
1860.15,225
1860.204,225
1860.258,225
1860.311,225
1860.365,225
1860.419,225
1860.473,225
1860.526,225
1860.58,225
1860.634,225
1860.688,225
1860.741,225
1860.795,225
1860.849,225
1860.903,225
1860.957,225
1861.01,225
1861.064,226
1861.118,225
1861.172,225
1861.225,225
1861.279,225
1861.333,225
1861.387,225
1861.44,225
1861.494,225
1861.548,225
1861.602,225
1861.655,225
1861.709,225
1861.763,225
1861.817,225
1861.87,225
1861.924,225
1861.978,225
1862.032,225
1862.085,225
1862.139,225
1862.193,225
1862.301,225
1862.354,225
1862.408,225
1862.462,225
1862.516,225
1862.569,225
1862.623,225
1862.677,225
1862.731,225
1862.784,225
1862.838,226
1862.892,225
1862.946,225
1862.999,225
1863.053,225
1863.107,225
1863.161,225
1863.214,225
1863.268,225
1863.322,225
1863.376,225
1863.429,225
1863.483,225
1863.537,225
1863.591,225
1863.645,225
1863.698,225
1863.752,225
1863.806,225
1863.86,225
1863.913,225
1863.967,225
1864.021,225
1864.075,225
1864.128,225
1864.182,225
1864.236,225
1864.29,225
1864.343,225
1864.397,225
1864.451,225
1864.505,225
1864.558,225
1864.612,225
1864.666,225
1864.72,225
1864.773,225
1864.827,225
1864.881,225
1864.935,225
1864.989,225
1865.042,225
1865.096,225
1865.15,225
1865.204,225
1865.257,225
1865.311,225
1865.365,225
1865.419,225
1865.472,225
1865.526,225
1865.58,225
1865.634,225
1865.687,225
1865.741,225
1865.795,225
1865.849,225
1865.902,225
1865.956,225
1866.01,225
1866.064,225
1866.117,225
1866.171,225
1866.225,225
1866.279,225
1866.333,225
1866.386,225
1866.44,225
1866.494,225
1866.548,225
1866.601,225
1866.655,225
1866.709,225
1866.763,225
1866.816,225
1866.87,225
1866.924,225
1866.978,225
1867.031,226
1867.085,225
1867.139,225
1867.193,225
1867.246,225
1867.3,225
1867.354,225
1867.408,225
1867.461,225
1867.515,225
1867.569,225
1867.623,225
1867.725,225
1867.778,225
1867.832,225
1867.886,225
1867.94,225
1867.993,225
1868.047,225
1868.101,225
1868.155,225
1868.208,225
1868.262,225
1868.316,225
1868.37,225
1868.423,225
1868.477,225
1868.531,225
1868.585,225
1868.638,225
1868.692,225
1868.746,225
1868.8,226
1868.854,226
1868.907,225
1868.961,225
1869.015,225
1869.069,225
1869.122,225
1869.176,225
1869.23,225
1869.284,225
1869.337,225
1869.391,225
1869.445,225
1869.499,225
1869.552,225
1869.606,225
1869.66,225
1869.714,225
1869.767,225
1869.821,225
1869.875,225
1869.929,225
1869.982,225
1870.036,225
1870.09,225
1870.144,226
1870.197,225
1870.251,225
1870.305,225
1870.359,225
1870.413,225
1870.466,225
1870.52,225
1870.574,225
1870.628,225
1870.681,225
1870.735,225
1870.789,225
1870.843,225
1870.896,225
1870.95,225
1871.004,225
1871.058,225
1871.111,225
1871.165,225
1871.219,226
1871.273,225
1871.326,225
1871.38,225
1871.434,225
1871.488,225
1871.541,225
1871.595,226
1871.649,226
1871.703,225
1871.757,225
1871.81,225
1871.864,225
1871.918,225
1871.972,225
1872.025,225
1872.079,225
1872.133,225
1872.187,225
1872.24,225
1872.294,225
1872.348,225
1872.402,225
1872.455,225
1872.509,225
1872.563,225
1872.617,226
1872.67,226
1872.724,225
1872.778,225
1872.832,225
1872.885,225
1872.939,226
1872.993,225
1873.047,225
1873.149,225
1873.202,225
1873.256,225
1873.31,225
1873.364,225
1873.417,225
1873.471,225
1873.525,225
1873.579,225
1873.632,225
1873.686,225
1873.74,225
1873.794,225
1873.847,225
1873.901,225
1873.955,225
1874.009,225
1874.062,225
1874.116,225
1874.17,225
1874.224,225
1874.277,225
1874.331,225
1874.385,225
1874.439,225
1874.493,225
1874.546,225
1874.6,225
1874.654,225
1874.708,225
1874.761,225
1874.815,225
1874.869,225
1874.923,225
1874.976,225
1875.03,225
1875.084,225
1875.138,225
1875.191,225
1875.245,225
1875.299,225
1875.353,225
1875.406,226
1875.46,225
1875.514,225
1875.568,225
1875.621,225
1875.675,225
1875.729,225
1875.783,225
1875.837,225
1875.89,225
1875.944,225
1875.998,225
1876.052,226
1876.105,226
1876.159,226
1876.213,225
1876.267,225
1876.32,226
1876.374,226
1876.428,225
1876.482,225
1876.535,226
1876.589,225
1876.643,225
1876.697,226
1876.75,225
1876.804,226
1876.858,225
1876.912,225
1876.965,226
1877.019,226
1877.073,225
1877.127,225
1877.181,225
1877.234,226
1877.288,226
1877.342,225
1877.396,225
1877.449,225
1877.503,225
1877.557,226
1877.611,225
1877.664,225
1877.718,225
1877.772,226
1877.826,225
1877.879,225
1877.933,225
1877.987,225
1878.041,225
1878.094,225
1878.148,226
1878.202,226
1878.256,225
1878.309,225
1878.363,225
1878.417,225
1878.471,225
1878.578,226
1878.632,225
1878.686,226
1878.74,226
1878.793,225
1878.847,225
1878.901,226
1878.955,225
1879.008,225
1879.062,226
1879.116,226
1879.17,226
1879.223,225
1879.277,226
1879.331,226
1879.385,225
1879.438,226
1879.492,226
1879.546,226
1879.6,226
1879.654,226
1879.707,226
1879.761,225
1879.815,226
1879.869,225
1879.922,225
1879.976,225
1880.03,226
1880.084,226
1880.137,225
1880.191,226
1880.245,226
1880.299,226
1880.352,226
1880.406,226
1880.46,225
1880.514,225
1880.567,225
1880.621,225
1880.675,226
1880.729,225
1880.782,225
1880.836,225
1880.89,225
1880.944,225
1880.997,225
1881.051,225
1881.105,225
1881.159,225
1881.213,225
1881.266,225
1881.32,225
1881.374,225
1881.428,225
1881.481,225
1881.535,225
1881.589,225
1881.643,225
1881.696,225
1881.75,225
1881.804,225
1881.858,225
1881.911,225
1881.965,225
1882.019,225
1882.073,225
1882.126,225
1882.18,225
1882.234,225
1882.288,225
1882.341,225
1882.395,225
1882.449,225
1882.503,225
1882.557,225
1882.61,225
1882.664,225
1882.718,225
1882.772,225
1882.825,225
1882.879,225
1882.933,225
1882.987,225
1883.04,225
1883.094,225
1883.148,225
1883.202,226
1883.255,225
1883.309,225
1883.363,226
1883.417,225
1883.47,225
1883.524,225
1883.578,225
1883.632,225
1883.685,225
1883.739,225
1883.793,225
1883.847,225
1883.901,225
1884.002,225
1884.056,225
1884.11,225
1884.164,225
1884.217,225
1884.271,225
1884.325,225
1884.379,225
1884.432,225
1884.486,225
1884.54,225
1884.594,225
1884.647,225
1884.701,225
1884.755,225
1884.809,225
1884.862,225
1884.916,225
1884.97,225
1885.024,225
1885.077,225
1885.131,225
1885.185,225
1885.239,225
1885.293,225
1885.346,225
1885.4,225
1885.454,225
1885.508,225
1885.561,225
1885.615,225
1885.669,225
1885.723,225
1885.776,225
1885.83,226
1885.884,226
1885.938,225
1885.991,225
1886.045,225
1886.099,225
1886.153,225
1886.206,225
1886.26,225
1886.314,225
1886.368,226
1886.421,225
1886.475,225
1886.529,225
1886.583,225
1886.637,226
1886.69,225
1886.744,225
1886.798,225
1886.852,225
1886.905,225
1886.959,225
1887.013,225
1887.067,225
1887.12,225
1887.174,225
1887.228,225
1887.282,225
1887.335,225
1887.389,225
1887.443,225
1887.497,225
1887.55,225
1887.604,225
1887.658,225
1887.712,225
1887.765,225
1887.819,225
1887.873,225
1887.927,225
1887.981,225
1888.034,225
1888.088,225
1888.142,225
1888.196,225
1888.249,225
1888.303,225
1888.357,225
1888.411,225
1888.464,225
1888.518,225
1888.572,225
1888.626,225
1888.679,225
1888.733,225
1888.787,225
1888.841,225
1888.894,225
1888.948,225
1889.002,225
1889.056,225
1889.109,225
1889.163,225
1889.217,226
1889.271,225
1889.325,225
1889.426,225
1889.48,225
1889.534,226
1889.588,225
1889.641,225
1889.695,225
1889.749,225
1889.803,225
1889.856,225
1889.91,225
1889.964,225
1890.018,226
1890.071,225
1890.125,225
1890.179,225
1890.233,225
1890.286,225
1890.34,225
1890.394,225
1890.448,225
1890.501,225
1890.555,225
1890.609,225
1890.663,225
1890.717,225
1890.77,225
1890.824,225
1890.878,225
1890.932,226
1890.985,225
1891.039,225
1891.093,225
1891.147,225
1891.2,225
1891.254,225
1891.308,226
1891.362,226
1891.415,225
1891.469,225
1891.523,225
1891.577,225
1891.63,225
1891.684,225
1891.738,225
1891.792,225
1891.846,226
1891.899,226
1891.953,226
1892.007,226
1892.061,226
1892.114,225
1892.168,226
1892.222,226
1892.276,226
1892.329,225
1892.383,226
1892.437,226
1892.491,226
1892.544,225
1892.598,225
1892.652,225
1892.706,226
1892.759,226
1892.813,226
1892.867,226
1892.921,226
1892.974,226
1893.028,226
1893.082,226
1893.136,226
1893.19,226
1893.243,225
1893.297,226
1893.351,226
1893.405,226
1893.458,226
1893.512,226
1893.566,226
1893.62,225
1893.673,226
1893.727,225
1893.781,226
1893.835,226
1893.888,225
1893.942,225
1893.996,226
1894.05,226
1894.103,226
1894.157,226
1894.211,226
1894.265,225
1894.318,225
1894.372,226
1894.426,226
1894.48,226
1894.534,226
1894.587,226
1894.641,226
1894.695,226
1894.749,225
1894.856,225
1894.91,225
1894.964,225
1895.017,225
1895.071,226
1895.125,225
1895.179,225
1895.232,225
1895.286,225
1895.34,225
1895.394,225
1895.447,226
1895.501,225
1895.555,225
1895.609,225
1895.662,225
1895.716,225
1895.77,225
1895.824,225
1895.877,225
1895.931,225
1895.985,225
1896.039,225
1896.093,226
1896.146,226
1896.2,225
1896.254,225
1896.308,226
1896.358,176
1896.409,170
1896.458,163
1896.508,159
1896.558,150
1896.606,143
1896.655,135
1896.702,130
1896.75,126
1896.798,124
1896.846,119
1896.892,112
1896.939,104
1896.985,99
1897.03,93
1897.076,90
1897.121,88
1897.166,87
1897.211,87
1897.257,87
1897.302,85
1897.347,84
1897.392,82
1897.437,82
1897.482,83
1897.527,87
1897.573,92
1897.619,100
1897.666,108
1897.713,117
1897.761,122
1897.814,224
1897.868,224
1897.921,225
1897.975,225
1898.029,225
1898.083,224
1898.136,225
1898.19,225
1898.244,225
1898.298,225
1898.351,225
1898.405,225
1898.459,225
1898.513,225
1898.566,225
1898.62,225
1898.674,225
1898.728,225
1898.781,225
1898.835,225
1898.889,225
1898.943,225
1898.997,226
1899.05,225
1899.104,225
1899.158,225
1899.212,225
1899.265,225
1899.319,225
1899.373,225
1899.427,225
1899.48,225
1899.534,225
1899.588,225
1899.642,225
1899.695,225
1899.749,225
1899.803,225
1899.857,225
1899.91,225
1899.964,225
1900.066,225
1900.12,225
1900.173,225
1900.227,225
1900.281,225
1900.335,225
1900.389,225
1900.442,225
1900.496,225
1900.55,225
1900.604,225
1900.657,225
1900.711,225
1900.765,226
1900.819,226
1900.872,225
1900.926,225
1900.98,225
1901.034,225
1901.087,225
1901.141,225
1901.195,225
1901.249,225
1901.302,225
1901.356,226
1901.41,225
1901.464,225
1901.517,225
1901.571,225
1901.625,225
1901.679,225
1901.733,225
1901.786,225
1901.84,225
1901.894,225
1901.948,225
1902.001,225
1902.055,225
1902.109,225
1902.163,225
1902.216,225
1902.27,225
1902.324,225
1902.378,225
1902.431,225
1902.485,225
1902.539,225
1902.593,225
1902.646,225
1902.7,225
1902.754,225
1902.808,225
1902.861,225
1902.915,225
1902.969,225
1903.023,225
1903.077,225
1903.13,225
1903.184,225
1903.238,225
1903.292,225
1903.345,225
1903.399,225
1903.453,225
1903.507,225
1903.56,225
1903.614,225
1903.668,225
1903.722,225
1903.775,225
1903.829,225
1903.883,225
1903.937,225
1903.99,225
1904.044,225
1904.098,225
1904.152,226
1904.205,225
1904.259,225
1904.313,225
1904.367,225
1904.421,225
1904.474,226
1904.528,225
1904.582,225
1904.636,225
1904.689,225
1904.743,225
1904.797,225
1904.851,225
1904.904,225
1904.958,225
1905.012,225
1905.066,225
1905.119,225
1905.173,225
1905.227,225
1905.281,225
1905.334,225
1905.388,225
1905.49,225
1905.544,225
1905.597,225
1905.651,225
1905.705,225
1905.759,225
1905.813,225
1905.866,225
1905.92,225
1905.974,225
1906.028,226
1906.081,226
1906.135,225
1906.189,225
1906.243,225
1906.296,225
1906.35,225
1906.404,225
1906.458,226
1906.511,225
1906.565,225
1906.619,225
1906.673,225
1906.726,225
1906.78,225
1906.834,225
1906.888,225
1906.941,225
1906.995,225
1907.049,225
1907.103,225
1907.157,225
1907.21,225
1907.264,225
1907.318,225
1907.372,225
1907.425,225
1907.479,225
1907.533,225
1907.587,225
1907.64,225
1907.694,225
1907.748,225
1907.802,225
1907.855,225
1907.909,225
1907.963,225
1908.017,225
1908.07,225
1908.124,225
1908.178,225
1908.232,225
1908.285,225
1908.339,225
1908.393,225
1908.447,225
1908.501,225
1908.554,225
1908.608,225
1908.662,225
1908.716,225
1908.769,225
1908.823,225
1908.877,225
1908.931,225
1908.984,225
1909.038,225
1909.092,225
1909.146,225
1909.199,225
1909.253,225
1909.307,225
1909.361,225
1909.414,225
1909.468,225
1909.522,225
1909.576,225
1909.63,226
1909.683,225
1909.737,226
1909.791,226
1909.845,225
1909.898,225
1909.952,225
1910.006,225
1910.06,225
1910.113,225
1910.167,225
1910.221,225
1910.275,225
1910.328,225
1910.382,225
1910.436,225
1910.49,225
1910.543,225
1910.597,226
1910.651,225
1910.705,226
1910.758,225
1910.812,225
1910.92,225
1910.974,225
1911.027,225
1911.081,225
1911.135,226
1911.189,226
1911.242,225
1911.296,225
1911.35,225
1911.404,225
1911.457,225
1911.511,225
1911.565,226
1911.619,225
1911.672,225
1911.726,225
1911.78,225
1911.834,225
1911.887,225
1911.941,226
1911.995,225
1912.049,225
1912.102,225
1912.156,225
1912.21,226
1912.264,226
1912.318,226
1912.371,225
1912.425,225
1912.479,225
1912.533,225
1912.586,225
1912.64,225
1912.694,225
1912.748,226
1912.801,225
1912.855,226
1912.909,226
1912.963,225
1913.016,225
1913.07,225
1913.124,225
1913.178,225
1913.231,226
1913.285,226
1913.339,226
1913.393,226
1913.446,226
1913.5,226
1913.554,225
1913.608,225
1913.661,225
1913.715,226
1913.769,225
1913.823,225
1913.877,225
1913.93,226
1913.984,225
1914.038,226
1914.092,225
1914.145,226
1914.199,225
1914.253,226
1914.307,225
1914.36,225
1914.414,225
1914.468,225
1914.522,225
1914.575,225
1914.629,225
1914.683,225
1914.737,225
1914.79,226
1914.844,225
1914.898,225
1914.952,225
1915.005,225
1915.059,225
1915.113,225
1915.167,225
1915.221,226
1915.274,225
1915.328,225
1915.382,226
1915.436,226
1915.489,226
1915.543,225
1915.597,226
1915.651,225
1915.704,226
1915.758,225
1915.812,226
1915.866,225
1915.919,225
1915.973,226
1916.027,225
1916.081,226
1916.134,226
1916.188,226
1916.242,226
1916.344,226
1916.398,226
1916.451,226
1916.505,226
1916.559,225
1916.613,226
1916.666,226
1916.72,226
1916.774,226
1916.828,226
1916.881,225
1916.935,226
1916.989,226
1917.043,225
1917.096,225
1917.15,225
1917.204,225
1917.258,226
1917.311,225
1917.365,226
1917.419,226
1917.473,226
1917.526,226
1917.58,226
1917.634,226
1917.688,226
1917.741,225
1917.795,225
1917.849,226
1917.903,226
1917.957,226
1918.01,226
1918.064,226
1918.118,225
1918.172,226
1918.225,226
1918.279,226
1918.333,226
1918.387,225
1918.44,225
1918.494,225
1918.548,226
1918.602,226
1918.655,225
1918.709,226
1918.763,226
1918.817,226
1918.87,226
1918.924,226
1918.978,226
1919.032,226
1919.086,226
1919.139,226
1919.193,226
1919.247,226
1919.301,226
1919.354,226
1919.408,226
1919.462,226
1919.516,226
1919.569,225
1919.623,225
1919.677,225
1919.731,226
1919.784,226
1919.838,226
1919.892,226
1919.946,226
1919.999,226
1920.053,226
1920.107,225
1920.161,225
1920.214,226
1920.268,226
1920.322,225
1920.376,226
1920.429,225
1920.483,226
1920.537,226
1920.591,226
1920.645,226
1920.698,226
1920.752,225
1920.806,225
1920.86,225
1920.913,226
1920.967,226
1921.021,226
1921.075,225
1921.128,225
1921.182,226
1921.236,226
1921.29,226
1921.343,226
1921.397,225
1921.451,226
1921.505,226
1921.558,225
1921.612,226
1921.666,226
1921.768,226
1921.822,226
1921.875,227
1921.929,226
1921.983,226
1922.037,226
1922.09,226
1922.144,225
1922.198,226
1922.252,226
1922.305,226
1922.359,226
1922.413,226
1922.467,225
1922.52,225
1922.574,225
1922.628,225
1922.682,225
1922.735,226
1922.789,225
1922.843,226
1922.897,226
1922.95,226
1923.004,226
1923.058,226
1923.112,226
1923.165,225
1923.219,226
1923.273,225
1923.327,225
1923.381,226
1923.434,226
1923.488,225
1923.542,226
1923.596,225
1923.649,225
1923.703,225
1923.757,225
1923.811,225
1923.864,226
1923.918,226
1923.972,225
1924.026,225
1924.079,225
1924.133,225
1924.187,225
1924.241,225
1924.294,225
1924.348,225
1924.402,225
1924.456,226
1924.509,225
1924.563,226
1924.617,226
1924.671,226
1924.725,226
1924.778,226
1924.832,226
1924.886,226
1924.94,225
1924.993,225
1925.047,225
1925.101,226
1925.155,225
1925.208,226
1925.262,226
1925.316,226
1925.37,225
1925.423,226
1925.477,225
1925.531,225
1925.585,225
1925.638,225
1925.692,226
1925.746,225
1925.8,225
1925.854,226
1925.907,225
1925.961,225
1926.015,225
1926.069,225
1926.122,226
1926.176,226
1926.23,226
1926.284,225
1926.337,226
1926.391,226
1926.445,226
1926.499,226
1926.552,226
1926.606,225
1926.66,225
1926.714,225
1926.767,226
1926.821,226
1926.875,226
1926.929,225
1926.982,225
1927.036,226
1927.09,226
1927.198,225
1927.251,226
1927.305,225
1927.359,226
1927.413,225
1927.466,226
1927.52,226
1927.574,225
1927.628,226
1927.681,226
1927.735,225
1927.789,226
1927.843,226
1927.896,226
1927.95,226
1928.004,226
1928.058,226
1928.111,226
1928.165,226
1928.219,226
1928.273,226
1928.326,226
1928.38,225
1928.434,225
1928.488,225
1928.542,226
1928.595,226
1928.649,225
1928.703,225
1928.757,225
1928.81,225
1928.864,225
1928.918,225
1928.972,225
1929.025,225
1929.079,226
1929.133,226
1929.187,226
1929.24,226
1929.294,225
1929.348,226
1929.402,225
1929.455,226
1929.509,225
1929.563,225
1929.617,226
1929.67,225
1929.724,225
1929.778,226
1929.832,226
1929.885,225
1929.939,225
1929.993,225
1930.047,226
1930.101,225
1930.154,225
1930.208,226
1930.262,226
1930.316,226
1930.369,226
1930.423,226
1930.477,226
1930.531,226
1930.584,226
1930.638,226
1930.692,225
1930.746,226
1930.799,225
1930.853,225
1930.907,225
1930.961,225
1931.014,226
1931.068,226
1931.122,226
1931.176,226
1931.23,226
1931.283,226
1931.337,226
1931.391,226
1931.445,226
1931.498,226
1931.552,226
1931.606,225
1931.66,225
1931.713,226
1931.767,225
1931.821,225
1931.875,225
1931.928,226
1931.982,226
1932.036,225
1932.09,226
1932.143,226
1932.197,226
1932.251,225
1932.305,225
1932.358,226
1932.412,225
1932.466,225
1932.52,225
1932.621,225
1932.675,225
1932.729,225
1932.783,225
1932.837,225
1932.89,225
1932.944,225
1932.998,225
1933.052,225
1933.105,225
1933.159,225
1933.213,226
1933.267,225
1933.32,225
1933.374,225
1933.428,225
1933.482,225
1933.535,226
1933.589,226
1933.643,226
1933.697,225
1933.75,225
1933.804,225
1933.858,225
1933.912,225
1933.965,225
1934.019,226
1934.073,225
1934.127,225
1934.181,225
1934.234,225
1934.288,225
1934.342,225
1934.396,225
1934.449,225
1934.503,226
1934.557,225
1934.611,225
1934.664,225
1934.718,225
1934.772,226
1934.826,225
1934.879,225
1934.933,225
1934.987,226
1935.041,225
1935.094,226
1935.148,225
1935.202,225
1935.256,225
1935.309,225
1935.363,225
1935.417,225
1935.471,225
1935.525,225
1935.578,225
1935.632,225
1935.686,226
1935.74,225
1935.793,225
1935.847,225
1935.901,225
1935.955,225
1936.008,225
1936.062,225
1936.116,225
1936.17,225
1936.223,225
1936.277,225
1936.331,225
1936.385,225
1936.438,225
1936.492,225
1936.546,225
1936.6,225
1936.653,225
1936.707,225
1936.761,225
1936.815,225
1936.869,225
1936.922,225
1936.976,225
1937.03,225
1937.084,225
1937.137,225
1937.191,225
1937.245,225
1937.299,225
1937.352,225
1937.406,225
1937.46,225
1937.514,225
1937.567,225
1937.621,225
1937.675,225
1937.729,225
1937.782,225
1937.836,225
1937.89,225
1937.944,225
1938.045,225
1938.099,225
1938.153,226
1938.207,226
1938.261,225
1938.314,225
1938.368,225
1938.422,225
1938.476,225
1938.529,225
1938.583,225
1938.637,225
1938.691,225
1938.744,225
1938.798,225
1938.852,225
1938.906,225
1938.959,225
1939.013,225
1939.067,225
1939.121,225
1939.174,226
1939.228,225
1939.282,225
1939.336,225
1939.389,225
1939.443,226
1939.497,225
1939.551,225
1939.605,225
1939.658,225
1939.712,225
1939.766,226
1939.82,226
1939.873,226
1939.927,225
1939.981,225
1940.035,225
1940.088,225
1940.142,225
1940.196,225
1940.25,225
1940.303,225
1940.357,226
1940.411,225
1940.465,226
1940.518,225
1940.572,225
1940.626,226
1940.68,225
1940.733,225
1940.787,226
1940.841,225
1940.895,225
1940.949,225
1941.002,226
1941.056,226
1941.11,225
1941.164,225
1941.217,226
1941.271,226
1941.325,225
1941.379,225
1941.432,225
1941.486,225
1941.54,226
1941.594,225
1941.647,225
1941.701,226
1941.755,225
1941.809,225
1941.862,225
1941.916,225
1941.97,225
1942.024,225
1942.077,225
1942.131,225
1942.185,225
1942.239,225
1942.293,225
1942.346,225
1942.4,225
1942.454,225
1942.508,225
1942.561,225
1942.615,225
1942.669,225
1942.723,226
1942.776,225
1942.83,225
1942.884,225
1942.938,225
1942.991,225
1943.045,225
1943.099,225
1943.153,226
1943.206,226
1943.26,226
1943.314,225
1943.368,225
1943.475,226
1943.529,226
1943.583,225
1943.637,226
1943.69,226
1943.744,225
1943.798,226
1943.852,226
1943.905,226
1943.959,226
1944.013,225
1944.067,226
1944.12,225
1944.174,225
1944.228,225
1944.282,225
1944.335,225
1944.389,225
1944.443,225
1944.497,225
1944.55,225
1944.604,225
1944.658,225
1944.712,225
1944.765,225
1944.819,225
1944.873,226
1944.927,225
1944.981,225
1945.034,226
1945.088,225
1945.142,226
1945.196,225
1945.249,226
1945.303,225
1945.357,226
1945.411,225
1945.464,225
1945.518,225
1945.572,226
1945.626,225
1945.679,225
1945.733,225
1945.787,226
1945.841,225
1945.894,225
1945.948,225
1946.002,225
1946.056,225
1946.11,226
1946.163,225
1946.217,226
1946.271,226
1946.325,226
1946.378,226
1946.432,226
1946.486,226
1946.54,225
1946.593,226
1946.647,226
1946.701,225
1946.755,225
1946.808,226
1946.862,225
1946.916,225
1946.97,225
1947.023,226
1947.077,226
1947.131,225
1947.185,225
1947.238,225
1947.292,225
1947.346,225
1947.4,225
1947.453,225
1947.507,226
1947.561,225
1947.615,225
1947.669,225
1947.722,225
1947.776,225
1947.83,226
1947.884,226
1947.937,225
1947.991,225
1948.045,225
1948.099,225
1948.152,225
1948.206,225
1948.26,226
1948.314,225
1948.367,225
1948.421,225
1948.475,225
1948.529,225
1948.582,225
1948.636,225
1948.69,225
1948.744,225
1948.797,225
1948.899,225
1948.953,225
1949.007,226
1949.061,225
1949.114,225
1949.168,225
1949.222,225
1949.276,225
1949.329,225
1949.383,225
1949.437,225
1949.491,225
1949.544,225
1949.598,225
1949.652,225
1949.706,226
1949.759,225
1949.813,225
1949.867,226
1949.921,225
1949.974,225
1950.028,226
1950.082,225
1950.136,225
1950.189,225
1950.243,226
1950.297,225
1950.351,225
1950.405,226
1950.458,226
1950.512,226
1950.566,225
1950.62,225
1950.673,226
1950.727,226
1950.781,225
1950.835,226
1950.888,226
1950.942,226
1950.996,226
1951.05,226
1951.103,226
1951.157,225
1951.211,225
1951.265,225
1951.318,225
1951.372,225
1951.426,225
1951.48,226
1951.533,225
1951.587,225
1951.641,226
1951.695,225
1951.749,226
1951.802,225
1951.856,225
1951.91,225
1951.964,226
1952.017,225
1952.071,226
1952.125,225
1952.179,225
1952.232,225
1952.286,226
1952.34,225
1952.394,226
1952.447,225
1952.501,225
1952.555,226
1952.609,225
1952.662,225
1952.716,225
1952.77,225
1952.824,226
1952.878,226
1952.931,226
1952.985,226
1953.039,226
1953.093,226
1953.146,225
1953.2,225
1953.254,225
1953.308,226
1953.361,226
1953.415,225
1953.469,225
1953.523,226
1953.576,226
1953.63,226
1953.684,226
1953.738,226
1953.791,225
1953.845,225
1953.899,225
1953.953,225
1954.006,225
1954.06,225
1954.114,226
1954.168,226
1954.221,226
1954.323,225
1954.377,225
1954.431,225
1954.485,225
1954.538,225
1954.592,226
1954.646,225
1954.7,226
1954.753,226
1954.807,225
1954.861,226
1954.915,225
1954.968,225
1955.022,225
1955.076,225
1955.13,225
1955.183,225
1955.237,226
1955.291,225
1955.345,226
1955.398,225
1955.452,225
1955.506,225
1955.56,225
1955.613,225
1955.667,225
1955.721,225
1955.775,225
1955.829,226
1955.882,225
1955.936,225
1955.99,225
1956.044,226
1956.097,226
1956.151,225
1956.205,226
1956.259,226
1956.312,226
1956.366,226
1956.42,225
1956.474,225
1956.527,225
1956.581,225
1956.635,225
1956.689,225
1956.742,225
1956.796,225
1956.85,225
1956.904,225
1956.957,225
1957.011,225
1957.065,225
1957.119,226
1957.173,225
1957.226,225
1957.28,226
1957.334,225
1957.388,225
1957.441,225
1957.495,225
1957.549,225
1957.603,225
1957.656,225
1957.71,225
1957.764,226
1957.818,225
1957.871,225
1957.925,225
1957.979,225
1958.033,225
1958.086,225
1958.14,225
1958.194,225
1958.248,225
1958.301,225
1958.355,225
1958.409,225
1958.463,226
1958.517,225
1958.57,225
1958.624,225
1958.678,225
1958.732,225
1958.785,225
1958.839,225
1958.893,225
1958.947,225
1959.0,225
1959.054,225
1959.108,225
1959.162,225
1959.215,225
1959.269,226
1959.323,226
1959.377,225
1959.43,225
1959.484,226
1959.538,226
1959.592,225
1959.646,226
1959.742,225
1959.796,225
1959.85,225
1959.904,225
1959.957,225
1960.011,225
1960.065,225
1960.119,225
1960.173,225
1960.226,225
1960.28,225
1960.334,225
1960.388,225
1960.441,225
1960.495,225
1960.549,225
1960.603,225
1960.656,225
1960.71,225
1960.764,225
1960.818,225
1960.871,225
1960.925,225
1960.979,225
1961.033,225
1961.086,225
1961.14,225
1961.194,225
1961.248,225
1961.301,225
1961.355,225
1961.409,225
1961.463,226
1961.517,225
1961.57,225
1961.624,225
1961.678,225
1961.732,226
1961.785,225
1961.839,225
1961.893,225
1961.947,225
